node_id,node_className,node_metrics,node_ast_wpdp,node_ast_cpdp,node_label
779,activemq-core/src/main/java/org/apache/activemq/store/jdbc/adapter/ImageBasedJDBCAdaptor.java,"[0.0, 4.0, 40.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 4.0, 0.0, 0.0, 1.0, 1.0, 28.0, 1.0, 1.0, 1.0, 4.0, 0.0, 0.0, 1.0, 1.0, 2.0, 1.0, 1.0, 4.0, 8.0, 2.0, 3.5, 4.0, 6.0, 1.0, 4.0, 0.0, 1.0, 1.0, 0.0, 2.0, 2.0, 1.0, 1.0, 3.0, 3.0, 3.0, 2.0, 2.0, 2.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 0.4, 1.0]","[-2.9513211, -0.38939407]","[1.1725972, 1.056935]",0
780,activemq-core/src/main/java/org/apache/activemq/store/jdbc/adapter/InformixJDBCAdapter.java,"[0.0, 7.0, 39.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 7.0, 0.0, 0.0, 1.0, 1.0, 24.0, 1.0, 1.0, 1.0, 4.0, 0.0, 0.0, 1.0, 1.0, 5.0, 1.0, 1.0, 4.0, 11.0, 5.0, 2.18, 4.0, 9.0, 1.0, 7.0, 0.0, 1.0, 1.0, 0.0, 3.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 5.0, 5.0, 5.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0]","[-2.9513211, 0.16048813, -0.38939407]","[1.1725972, 1.056935, 1.056935, 1.056935, 1.056935]",0
781,activemq-core/src/main/java/org/apache/activemq/store/jdbc/adapter/MaxDBJDBCAdapter.java,"[0.0, 7.0, 34.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 7.0, 0.0, 0.0, 1.0, 1.0, 19.0, 1.0, 1.0, 1.0, 4.0, 0.0, 0.0, 1.0, 1.0, 5.0, 1.0, 1.0, 4.0, 11.0, 5.0, 1.73, 4.0, 9.0, 1.0, 7.0, 0.0, 1.0, 1.0, 0.0, 2.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 5.0, 5.0, 5.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0]","[-2.9513211, -0.38939407, 0.16048813]","[1.1725972, 1.056935, 1.056935, 1.056935, 1.056935]",0
782,activemq-core/src/main/java/org/apache/activemq/store/jdbc/adapter/MySqlJDBCAdapter.java,"[0.0, 5.0, 32.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 5.0, 0.0, 0.0, 1.0, 1.0, 20.0, 1.0, 1.0, 1.0, 4.0, 0.0, 0.0, 1.0, 1.0, 3.0, 1.0, 1.0, 4.0, 9.0, 3.0, 2.22, 3.0, 7.0, 1.0, 5.0, 0.0, 1.0, 1.0, 0.0, 2.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 4.0, 4.0, 4.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 0.96875, 1.0]","[-2.9513211, 0.01057581, -1.4466912, -0.38939407]","[1.1725972, 1.056935, 1.056935, 1.056935]",0
783,activemq-core/src/main/java/org/apache/activemq/store/jdbc/adapter/OracleJDBCAdapter.java,"[0.0, 5.0, 60.0, 2.0, 0.0, 1.0, 0.0, 3.0, 2.0, 6.0, 0.0, 0.0, 2.0, 2.0, 37.0, 1.0, 2.0, 3.0, 9.0, 1.0, 0.0, 2.0, 1.0, 6.0, 3.0, 2.0, 9.0, 18.0, 5.0, 2.06, 5.0, 14.0, 2.0, 10.0, 0.0, 2.0, 2.0, 0.0, 3.0, 0.0, 1.0, 1.0, 2.0, 1.5, 1.0, 4.0, 3.0, 2.0, 2.0, 1.5, 1.0, 1.0, 0.75, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 0.633333333333333, 1.0]","[-2.9513211, 0.16048813, -2.9513211, 0.18159604, -3.4940643, -2.8094912, -3.4570723]","[1.1725972, 1.056935, 1.1725972, 1.056935, 1.3509243, 1.056935, 1.056935]",0
784,activemq-core/src/main/java/org/apache/activemq/store/jdbc/adapter/PostgresqlJDBCAdapter.java,"[0.0, 4.0, 46.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 4.0, 0.0, 0.0, 1.0, 1.0, 34.0, 1.0, 1.0, 1.0, 4.0, 0.0, 0.0, 1.0, 1.0, 2.0, 1.0, 1.0, 4.0, 8.0, 2.0, 4.25, 4.0, 6.0, 1.0, 4.0, 0.0, 1.0, 1.0, 0.0, 3.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 0.565217391304348, 1.0]","[-2.9513211, -0.38939407]","[1.1725972, 1.056935]",0
785,activemq-core/src/main/java/org/apache/activemq/store/jdbc/adapter/StreamJDBCAdapter.java,"[0.0, 9.0, 74.0, 3.0, 0.0, 1.0, 0.0, 4.0, 2.0, 14.0, 0.0, 4.0, 2.0, 2.0, 37.0, 1.0, 2.0, 4.0, 14.0, 2.0, 0.0, 3.0, 0.0, 11.0, 4.0, 2.0, 14.0, 28.0, 8.0, 1.32, 9.0, 22.0, 3.0, 17.0, 1.0, 2.0, 2.0, 0.0, 2.0, 1.0, 1.0, 1.0, 4.0, 3.5, 3.0, 7.0, 4.5, 2.0, 3.0, 2.0, 1.0, 2.0, 1.5, 0.0, 2.0, 2.0, 1.0, 12.0, 11.0, 0.567567567567568, 1.0]","[-2.9513211, -3.5842607, -4.0603642, -4.263564, -4.5649676, -3.1612453, -3.1612453, -0.3540423, -3.1026406, -2.0552175, -2.9513211]","[1.1725972, 1.6437391, 1.056935, 1.8063579, 1.056935, 1.056935, 1.056935, 1.056935, 1.056935, 1.8934469, 1.056935, 1.1725972, 1.056935]",0
786,activemq-core/src/main/java/org/apache/activemq/store/jdbc/adapter/SybaseJDBCAdapter.java,"[0.0, 5.0, 33.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 6.0, 0.0, 0.0, 1.0, 1.0, 21.0, 1.0, 1.0, 1.0, 4.0, 0.0, 0.0, 1.0, 1.0, 3.0, 1.0, 1.0, 4.0, 9.0, 3.0, 2.33, 3.0, 7.0, 1.0, 5.0, 1.0, 1.0, 1.0, 0.0, 3.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 4.0, 4.0, 4.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 35.0, 2.0, 0.96969696969697, 0.5]","[-2.9513211, 0.01057581, -1.4466912, 0.16048813]","[1.1725972, 1.056935, 1.056935, 1.056935]",0
787,activemq-core/src/main/java/org/apache/activemq/store/jdbc/adapter/TransactJDBCAdapter.java,"[0.0, 9.0, 38.0, 2.0, 0.0, 1.0, 0.0, 2.0, 2.0, 11.0, 0.0, 0.0, 2.0, 1.0, 21.0, 1.0, 1.0, 2.0, 5.0, 0.0, 0.0, 2.0, 1.0, 6.0, 2.0, 1.0, 5.0, 13.0, 5.0, 1.62, 4.0, 10.0, 2.0, 7.0, 2.0, 1.0, 2.0, 0.0, 3.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 4.0, 4.0, 4.0, 2.0, 2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 0.973684210526316, 1.0]","[-2.9513211, -1.4466912, -3.4940643, 0.01057581]","[1.1725972, 1.056935, 1.3509243, 1.056935, 1.056935]",0
788,activemq-core/src/main/java/org/apache/activemq/store/jdbc/DatabaseLocker.java,"[0.0, 1.0, 34.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 5.0, 0.0, 4.0, 1.0, 1.0, 25.0, 1.0, 1.0, 1.0, 4.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 4.0, 5.0, 0.0, 5.0, 4.0, 4.0, 1.0, 3.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 4.0, 1.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 0.764705882352941, 1.0]",[-2.9513211],[1.1725972],0
789,activemq-core/src/main/java/org/apache/activemq/store/jdbc/DataSourceSupport.java,"[0.0, 4.0, 96.0, 3.0, 0.0, 1.0, 0.0, 13.0, 1.0, 4.0, 0.0, 0.0, 1.0, 10.0, 23.0, 1.0, 10.0, 13.0, 21.0, 1.0, 3.0, 3.0, 9.0, 22.0, 13.0, 10.0, 21.0, 55.0, 20.0, 0.42, 18.0, 41.0, 3.0, 27.0, 0.0, 10.0, 1.0, 73.0, 1.0, 2.0, 1.0, 1.0, 6.0, 2.3, 0.0, 6.0, 2.0, 1.0, 3.0, 1.3, 1.0, 2.0, 0.583333333333333, 0.0, 3.0, 3.0, 1.0, 9.0, 10.0, 0.833333333333333, 1.0]","[-1.4028579, -2.9513211, -3.4940643, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -3.4940643, -3.4940643, -3.1026406, -2.9513211, -2.9513211, -4.644273, 0.43924806, 0.5979222, -4.644273, -4.644273, -2.9513211]","[1.056935, 1.1725972, 1.3509243, 1.056935, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.3509243, 1.056935, 1.3509243, 1.8934469, 1.1725972, 1.1725972, 1.056935, 1.056935, 1.056935, 1.056935, 1.056935, 1.056935, 1.056935, 1.1725972]",0
790,activemq-core/src/main/java/org/apache/activemq/store/jdbc/DefaultDatabaseLocker.java,"[0.0, 15.0, 112.0, 8.0, 0.0, 2.0, 1.0, 14.0, 4.0, 16.0, 0.0, 0.0, 4.0, 4.0, 22.0, 1.0, 4.0, 14.0, 22.0, 0.0, 6.0, 8.0, 4.0, 46.0, 14.0, 8.0, 22.0, 78.0, 37.0, 0.28, 12.0, 59.0, 8.0, 44.0, 1.0, 4.0, 4.0, 50.0, 1.0, 0.0, 1.0, 2.0, 10.0, 4.5, 1.0, 14.0, 6.75, 3.0, 20.0, 6.5, 1.0, 4.0, 2.5, 0.0, 3.0, 3.0, 2.0, 52.0, 38.0, 0.758928571428571, 0.666666666666667]","[-3.190937, -2.9513211, -4.1696415, -4.0603642, -3.5842607, -3.3270004, -1.8581967, -2.3962831, -3.9505177, -3.4940643, -3.1026406, -3.0593112, -3.4940643, -3.5842607, -3.1612453, -3.4008632, -3.4940643, -3.5842607, -3.1612453, -3.4008632, -3.4048095, -4.083229, -4.1696415, -2.9513211, -3.4940643, -3.4073412, -3.1612453, -2.9513211, -3.5842607, -1.8581967, -1.8583251, -3.1015403, -0.7923268, -3.4940643, -3.0593112]","[1.056935, 1.1725972, 1.056935, 1.8063579, 1.6437391, 1.056935, 1.056935, 1.056935, 1.056935, 1.056935, 3.1278594, 1.3509243, 1.8934469, 1.056935, 1.3509243, 1.6437391, 1.056935, 1.056935, 1.3509243, 1.6437391, 1.056935, 1.056935, 1.056935, 1.056935, 1.056935, 1.1725972, 1.3509243, 1.056935, 1.056935, 1.1725972, 1.6437391, 1.056935, 1.056935, 1.056935, 1.056935, 1.056935, 1.3509243, 1.056935]",1
791,activemq-core/src/main/java/org/apache/activemq/store/jdbc/JDBCAdapter.java,"[0.0, 1.0, 84.0, 1.0, 26.0, 1.0, 0.0, 26.0, 1.0, 1.0, 0.0, 0.0, 1.0, 26.0, 19.0, 1.0, 26.0, 26.0, 36.0, 0.0, 0.0, 1.0, 0.0, 0.0, 26.0, 26.0, 34.0, 37.0, 0.0, 0.51, 28.0, 34.0, 1.0, 33.0, 0.0, 26.0, 1.0, 0.0, 0.0, 1.0, 6.0, 0.0, 2.0, 1.03846153846154, 0.0, 1.0, 0.384615384615385, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 4.0, 4.0, 1.0, 102.0, 111.0, 0.619047619047619, 1.0]","[-2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211]","[1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972]",0
792,activemq-core/src/main/java/org/apache/activemq/store/jdbc/JDBCMessageRecoveryListener.java,"[0.0, 1.0, 27.0, 1.0, 2.0, 1.0, 0.0, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0, 2.0, 19.0, 1.0, 2.0, 2.0, 4.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 2.0, 4.0, 5.0, 0.0, 3.8, 3.0, 4.0, 1.0, 3.0, 0.0, 2.0, 1.0, 0.0, 0.0, 4.0, 0.0, 0.0, 4.0, 4.0, 4.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 3.0, 5.0, 0.333333333333333, 0.5]","[-2.9513211, -2.9513211]","[1.1725972, 1.1725972]",1
793,activemq-core/src/main/java/org/apache/activemq/store/jdbc/JDBCMessageStore.java,"[0.0, 10.0, 268.0, 4.0, 0.0, 1.0, 0.0, 34.0, 2.0, 12.0, 0.0, 1.0, 2.0, 19.0, 41.0, 3.0, 19.0, 34.0, 57.0, 0.0, 5.0, 4.0, 19.0, 118.0, 34.0, 24.0, 61.0, 189.0, 72.0, 0.22, 38.0, 133.0, 4.0, 100.0, 0.0, 19.0, 2.0, 56.0, 1.0, 1.0, 14.0, 2.0, 8.0, 3.78947368421053, 0.0, 10.0, 4.84210526315789, 0.0, 4.0, 1.84210526315789, 1.0, 2.0, 0.739130434782609, 0.0, 5.0, 5.0, 2.0, 76.0, 81.0, 0.5, 0.6]","[-2.9513211, -3.5842607, -2.4024367, -0.3540423, -3.1026406, -3.5727863, -3.9165285, -1.9917935, -3.5842607, -3.9165285, -1.9536011, -2.7233324, -3.1026406, -3.5727863, -3.9165285, -3.1612453, -2.9513211, -1.9917935, -3.5842607, -2.7233324, -3.1026406, -3.5727863, -3.1612453, -2.9513211, -1.6562016, -1.9917935, -3.5842607, -3.4940643, -2.6230774, -3.1026406, -3.5727863, -2.7233324, -3.1026406, -3.5727863, -3.1612453, -2.9513211, -1.6562016, -1.9917935, -3.5842607, -3.1026406, -3.5727863, -2.7233324, -3.1026406, -3.5727863, -3.1612453, -2.9513211, -1.9488446, -1.6562016, -1.9917935, -3.5842607, -2.7233324, -3.1026406, -3.5727863, -1.9488446, -3.1612453, -2.9513211, -1.9917935, -3.5842607, -1.9917935, -2.9513211, -2.6230774, -3.9165285, -1.9987948, -1.4091641, -2.9513211, -1.4255489, -2.7233324, -3.1026406, -3.5727863, -3.1612453, -2.9513211, -2.9513211, -2.9513211, -1.9917935, -3.5842607, -2.7233324, -3.1026406, -3.5727863, -3.1612453, -2.9513211, -2.9513211, -2.9513211, -1.9917935, -3.5842607, -2.7233324, -3.1026406, -3.5727863, -3.1612453, -2.9513211, -1.9917935, -3.5842607, -3.2026777, -2.9513211, -3.4940643, -0.94867826, -2.6230774, -3.9165285, -1.9987948, -1.4091641, -3.196065, -2.9513211, -3.4940643, -0.94867826, -1.4255489, -2.7233324, -3.1612453, -2.9513211, -3.196065]","[1.1725972, 1.6437391, 1.056935, 1.056935, 1.8934469, 1.056935, 1.056935, 1.056935, 1.6437391, 1.056935, 1.056935, 1.056935, 1.056935, 1.8934469, 1.056935, 1.056935, 1.056935, 1.1725972, 1.056935, 1.6437391, 1.056935, 1.056935, 1.8934469, 1.056935, 1.056935, 1.1725972, 1.056935, 1.056935, 1.6437391, 1.056935, 1.3509243, 1.056935, 1.8934469, 1.056935, 1.056935, 1.8934469, 1.056935, 1.056935, 1.1725972, 1.056935, 1.056935, 1.6437391, 1.056935, 1.8934469, 1.056935, 1.056935, 1.8934469, 1.056935, 1.056935, 1.1725972, 1.056935, 1.056935, 1.056935, 1.6437391, 1.056935, 1.056935, 1.8934469, 1.056935, 1.056935, 1.056935, 1.1725972, 1.056935, 1.6437391, 1.056935, 1.056935, 1.1725972, 1.056935, 1.056935, 1.056935, 1.056935, 1.1725972, 1.056935, 1.056935, 1.8934469, 1.056935, 1.056935, 1.1725972, 1.1725972, 1.1725972, 1.056935, 1.6437391, 1.056935, 1.056935, 1.8934469, 1.056935, 1.056935, 1.1725972, 1.1725972, 1.1725972, 1.056935, 1.6437391, 1.056935, 1.056935, 1.8934469, 1.056935, 1.056935, 1.1725972, 1.056935, 1.6437391, 1.056935, 1.056935, 1.1725972, 1.3509243, 1.056935, 1.056935, 1.056935, 1.056935, 1.056935, 1.056935, 1.1725972, 1.3509243, 1.056935, 1.056935, 1.056935, 1.056935, 1.1725972, 1.056935]",1
794,activemq-core/src/main/java/org/apache/activemq/store/jdbc/JDBCPersistenceAdapter.java,"[1.0, 6.0, 500.0, 6.0, 0.0, 1.0, 2.0, 88.0, 2.0, 7.0, 1.0, 0.0, 2.0, 51.0, 56.0, 4.0, 51.0, 88.0, 117.0, 4.0, 13.0, 6.0, 46.0, 201.0, 88.0, 51.0, 117.0, 380.0, 144.0, 0.15, 64.0, 261.0, 6.0, 172.0, 0.0, 50.0, 2.0, 94.0, 2.0, 0.0, 21.0, 3.0, 32.0, 3.03921568627451, 0.0, 17.0, 2.88235294117647, 0.0, 18.0, 2.17647058823529, 1.0, 3.0, 0.5, 0.0, 6.0, 6.0, 2.0, 85.0, 84.0, 0.712, 0.833333333333333]","[-3.190937, -2.9513211, -3.5842607, -1.9917935, -0.9499794, -2.7233324, -3.4940643, -3.5842607, -3.1612453, -2.9513211, -2.9513211, -0.9499794, -3.4940643, -1.4243551, -2.9513211, -0.9499794, -3.4940643, -1.4243551, -2.9513211, -3.4940643, -2.9513211, -1.9917935, -3.5842607, -0.9499794, -2.7233324, -3.1026406, -3.5727863, -3.1612453, -2.9513211, -0.9499794, -1.1669157, -0.9922891, -3.4940643, -1.9917935, -0.9700601, -3.5842607, -3.5842607, -0.9499794, -3.4008632, -2.7233324, -4.5774384, -3.4940643, -0.27381665, -3.4940643, -3.4008632, -3.7768593, -0.73319274, -3.4940643, -0.08850715, -2.9513211, -0.73319274, -2.9513211, -3.4940643, -1.1012236, -3.4940643, -2.3636582, -0.27381665, -3.4940643, -3.040854, -2.9513211, -3.5842607, -3.4048095, -1.9917935, -0.9499794, -3.4008632, -3.4008632, -2.7233324, -3.4940643, -3.5842607, -3.1612453, -3.4048095, -2.9513211, -2.9513211, -3.4940643, -2.9513211, -1.6472713, -2.9513211, -3.4940643, -2.9513211, -3.4940643, -3.4940643, -0.08850715, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -1.9917935, -3.5842607, -3.5842607, -3.3270004, -0.6162407, -1.3887662, 0.006625711, -3.5842607, -1.6987194, -4.1696415, -3.4008632, -3.4008632, -3.775425, -2.7233324, -3.4940643, -3.1612453, -2.9513211, 0.44532847, -2.9513211, -2.9513211, -2.9513211, -3.4940643, -1.9917935, 0.014461502, -3.4940643, -1.0807359, -1.0381135, -2.9513211, -1.0807359, -2.9513211, -1.9917935, -0.9700601, -2.9513211, -1.9917935, -4.5774384, -2.9513211, -1.9917935, -3.4073412, -2.9513211, -2.9513211, -2.9513211, -1.9917935, -3.5842607, -0.9499794, -0.9499794, -1.1669157, -0.9922891, -0.9499794, -2.7233324, -3.1026406, -3.5727863, -3.1612453, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -3.775425, -4.0603642, -3.775425, -3.4048095, -2.9513211, -3.4940643, -2.9513211, -2.9513211, -2.9513211, -3.5842607, -0.27381665, -3.4940643, -3.4940643, -3.0593112, -3.4940643, -2.9513211, -4.1696415, -3.5842607, -3.040854, -3.4008632, -2.9513211, -1.0807359, 0.44532847, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211]","[1.056935, 1.1725972, 1.6437391, 1.056935, 1.056935, 1.056935, 1.056935, 1.056935, 1.056935, 1.3509243, 1.6437391, 1.056935, 1.1725972, 1.1725972, 1.056935, 1.3509243, 1.056935, 1.1725972, 1.056935, 1.3509243, 1.056935, 1.1725972, 1.3509243, 1.1725972, 1.056935, 1.6437391, 1.056935, 1.056935, 1.056935, 1.8934469, 1.056935, 1.056935, 1.1725972, 1.056935, 1.056935, 1.056935, 1.3509243, 1.056935, 1.056935, 1.056935, 1.6437391, 1.6437391, 1.056935, 1.056935, 1.056935, 1.056935, 1.056935, 1.3509243, 1.056935, 1.056935, 1.3509243, 1.056935, 1.056935, 1.056935, 1.3509243, 1.056935, 1.056935, 1.1725972, 1.056935, 1.1725972, 1.3509243, 1.056935, 1.3509243, 1.056935, 1.056935, 1.3509243, 1.056935, 1.1725972, 1.6437391, 1.056935, 1.056935, 1.056935, 1.056935, 1.056935, 1.056935, 1.056935, 1.3509243, 1.6437391, 1.056935, 1.056935, 1.1725972, 1.1725972, 1.3509243, 1.1725972, 1.056935, 1.1725972, 1.3509243, 1.056935, 1.056935, 1.1725972, 1.3509243, 1.056935, 1.3509243, 1.056935, 1.056935, 1.1725972, 1.056935, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.056935, 1.6437391, 1.6437391, 1.056935, 1.056935, 1.056935, 1.056935, 1.056935, 1.6437391, 1.056935, 1.056935, 1.056935, 1.056935, 1.056935, 1.056935, 1.3509243, 1.056935, 1.1725972, 1.056935, 1.056935, 1.1725972, 1.1725972, 1.1725972, 1.3509243, 1.056935, 1.056935, 1.3509243, 1.056935, 1.056935, 1.1725972, 1.056935, 1.1725972, 1.056935, 1.056935, 1.1725972, 1.056935, 1.056935, 1.1725972, 1.056935, 1.056935, 1.1725972, 1.1725972, 1.1725972, 1.056935, 1.6437391, 1.056935, 1.056935, 1.056935, 1.056935, 1.056935, 1.056935, 1.056935, 1.056935, 1.8934469, 1.056935, 1.056935, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.056935, 1.8063579, 1.056935, 1.056935, 1.056935, 1.056935, 1.1725972, 1.3509243, 1.1725972, 1.1725972, 1.1725972, 1.6437391, 1.056935, 1.3509243, 1.3509243, 1.056935, 1.056935, 1.3509243, 1.056935, 1.1725972, 1.056935, 1.6437391, 1.056935, 1.056935, 1.1725972, 1.056935, 1.056935, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972]",1
795,activemq-core/src/main/java/org/apache/activemq/store/jdbc/JDBCTopicMessageStore.java,"[0.0, 10.0, 210.0, 3.0, 0.0, 1.0, 0.0, 26.0, 2.0, 11.0, 0.0, 0.0, 2.0, 15.0, 31.0, 3.0, 15.0, 26.0, 48.0, 1.0, 1.0, 3.0, 14.0, 101.0, 26.0, 15.0, 51.0, 156.0, 60.0, 0.2, 23.0, 111.0, 3.0, 85.0, 0.0, 15.0, 2.0, 81.0, 2.0, 0.0, 10.0, 2.0, 8.0, 4.93333333333333, 2.0, 9.0, 5.06666666666667, 1.0, 4.0, 1.73333333333333, 1.0, 1.0, 0.631578947368421, 0.0, 5.0, 5.0, 2.0, 86.0, 106.0, 0.495238095238095, 0.8]","[-2.9513211, -1.6562016, -1.9917935, -3.5842607, -2.7233324, -3.1026406, -3.5727863, -3.1612453, -2.9513211, -1.9917935, -3.5842607, -2.9513211, -2.6230774, -3.9165285, -1.9987948, -1.4091641, -2.9513211, -1.4255489, -2.7233324, -3.1026406, -3.5727863, -3.1612453, -2.9513211, -1.9917935, -1.5726444, -3.2026777, -3.4940643, -3.2533371, -3.5842607, -3.2026777, -2.9513211, -3.4940643, -0.94867826, -2.6230774, -3.9165285, -1.9987948, -1.4091641, -3.196065, -2.9513211, -1.4255489, -2.7233324, -3.1612453, -3.196065, -3.2026777, -2.9513211, -1.5726444, -3.8293164, -2.9513211, -1.9917935, -3.5842607, -1.9917935, -2.7233324, -3.1026406, -3.5727863, -3.6514163, -3.1612453, -2.9513211, -1.9917935, -3.5842607, -2.7233324, -3.1026406, -3.5727863, -3.1612453, -2.9513211, -1.9917935, -3.5842607, -2.7233324, -3.1026406, -3.5727863, -3.1612453, -0.5229756, -2.9513211, -1.9917935, -3.5842607, -2.7233324, -3.1026406, -3.5727863, -3.1612453, -2.9513211, -1.9917935, -3.5842607, -2.7233324, -3.1026406, -3.5727863, -3.1612453, -2.9513211]","[1.1725972, 1.056935, 1.056935, 1.6437391, 1.056935, 1.056935, 1.8934469, 1.056935, 1.056935, 1.1725972, 1.056935, 1.6437391, 1.056935, 1.1725972, 1.056935, 1.056935, 1.056935, 1.056935, 1.1725972, 1.056935, 1.056935, 1.8934469, 1.056935, 1.056935, 1.1725972, 1.056935, 1.056935, 1.056935, 1.3509243, 1.056935, 1.056935, 1.6437391, 1.056935, 1.056935, 1.1725972, 1.3509243, 1.056935, 1.056935, 1.056935, 1.056935, 1.056935, 1.056935, 1.1725972, 1.056935, 1.056935, 1.056935, 1.056935, 1.056935, 1.1725972, 1.056935, 1.056935, 1.1725972, 1.056935, 1.6437391, 1.056935, 1.056935, 1.056935, 1.8934469, 1.056935, 1.056935, 1.056935, 1.1725972, 1.056935, 1.6437391, 1.056935, 1.056935, 1.8934469, 1.056935, 1.056935, 1.1725972, 1.056935, 1.6437391, 1.056935, 1.056935, 1.8934469, 1.056935, 1.056935, 1.056935, 1.1725972, 1.056935, 1.6437391, 1.056935, 1.056935, 1.8934469, 1.056935, 1.056935, 1.1725972, 1.056935, 1.6437391, 1.056935, 1.056935, 1.8934469, 1.056935, 1.056935, 1.1725972]",1
